nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Radoman
nl|De wetenschappelijke naam van dit geslacht is voor het eerst geldig gepubliceerd in door Bolívar
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in door Shirley
nl|Weaverville is een plaats town in de Amerikaanse staat North Carolina en valt bestuurlijk gezien
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Watson
nl|Torremocha del Pinar is een gemeente in de Spaanse provincie Guadalajara in de regio CastiliëLa
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Tomiyama
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Bourne
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in door Marek
nl|Deze lijst van voetbalinterlands is een overzicht van alle officiële voetbalwedstrijden tussen de nationale teams
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Walker
nl|De watergang ontspringt ten westen van de Benterlerheide en stroomt in noordwestelijke richting langs Bentelo
nl|Het hoogteverschil tussen het begin van de watergang bij de Bentelerheide en de uitmonding in
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Hedley
nl|Dit lijst van alle landelijke districten stedelijke districten en municipal boroughs in Engeland zoals die
nl|Er waren in totaal van dergelijke districten en die het resultaat waren van een geleidelijke
nl|De soort komt voor in het Oriëntaals gebied met name in Soendaland het gebied rond
nl|Niels Vets Bonheiden februari is een Belgisch voormalig voetballer die doorgaans als centrale verdediger speelde
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Castle
nl|Het Erkemederstrand ligt ten oosten van de Nijkerkersluis tot aan de Nulderhoek langs een uitloper
nl|Aangrenzend aan de noordoostzijde van het Erkemederstrand wordt in het natuurgebied het Horsterwold een landgoed
nl|De Single Top is een Nederlandse hitlijst die gebaseerd is op verkopen van singles en
nl|Deze lijst ging officieel van start op mei maar is in wezen de voortzetting van
nl|Deze hitlijst is vooral bebedoeld voor de muziekindustrie en hitparadeliefhebbers en is een van de
nl|De andere drie zijn de NPO FM Mega Top de Nederlandse Top en de Top
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Svihla
nl|Ford Cliff is een plaats borough in de Amerikaanse staat Pennsylvania en valt bestuurlijk gezien
nl|Valkenburg aan de Geul uitspraak info uitleg Limburgs Valkeberg aan de Geul is een gemeente
nl|De naam van de gemeente verwijst naar de hoofdplaats Valkenburg en de rivier de Geul
nl|Guanyin Kwanyin Guanshiyin of Guanyin Pusa is de Chinese interpretatie van de bodhisattva Avalokiteśvara de
nl|Ze behoort samen met Mahasthamaprapta en Amitabha Boeddha tot de drie heiligen uit het westelijke
nl|Guanyin wordt in de traditionele Chinese godsdienst taoïsme en Chinees boeddhisme vooral opgeroepen in gebeden
nl|Er zijn beelden van Guanyin vanaf de vijfde eeuw waarin de bodhisattva duidelijk als een
nl|De beroemde Chinese pelgrim en vertaler Xuanzang schreef in de zevende eeuw overduidelijk over Guanyin
nl|In die achtste eeuw begon echter ook het transformatieproces van Guanyin naar een vrouwelijke gedaante
nl|Vanaf de elfde eeuw begon het eiland Putuo Shan zich te ontwikkelen als een belangrijke
nl|In de veertiende eeuw was Putuo Shan de belangrijkste plek in China voor die verering
nl|Het eiland heeft ook de naam Putuo omdat er in het Chinese boeddhisme de aanname
nl|In Korea en Japan werd het beeld van Guanyin overgenomen en wordt ze ook als
nl|Het lijkt daarom op een boeddhistische variant van de katholieke Maria met het kindje Jezus
nl|Een ander vaak voorkomend schilderij van haar is dat Guanyin een vaas in de handen
nl|Guanyin komt ook voor in de Chinese roman Reis naar het westen daarin speelt ze
nl|Ze heeft haar hoofdkantoor in Fornebu bij de vroegere luchthaven direct ten zuiden van Oslo
nl|Oorspronkelijk vloog het bedrijf vooral in opdracht van Braathens op lijnen in het westen van
nl|Norwegian is lid van de European Low Fares Airline Association ELFAA een Europese samenwerking van
nl|Tegenwoordig wordt gevlogen met de Boeing Boeing MAX en Boeing naar zowel bestemmingen binnen Europa
nl|In april heeft IAG een overnamebod op Norwegian gedaan en in juni werd bekend dat
nl|Latibulus liaoningensis is een insect dat behoort tot de orde vliesvleugeligen Hymenoptera en de familie
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd door Sheng Wang
nl|De Panzerkleinzerstörer Rutscher kleine tankjager Rutscher was een Duitse poging om een kleine en lichte
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Píc
nl|Podroje is een plaats in Slovenië en maakt deel uit van de Sloveense gemeente Šmartno
nl|De Band Zonder Naam kortweg BZN was een Nederlandse popgroep uit Volendam die tussen en
nl|De band was vooral populair in Nederland maar ook in Vlaanderen ZuidAfrika met platina beloonde
nl|Wereldwijd zijn ongeveer miljoen geluidsdragers van deze band verkocht waarvan het grootste gedeelte in Nederland
nl|In Nederland zijn ze veruit de best verkopende albumartiest aller tijden en hebben als enige
nl|Op singleniveau houdt BZN het record van de meeste Top hits waarvan in de top
nl|In de loop van hun bestaan is de band wereldwijd met gouden en dubbelplatina platen
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Medvedev
nl|Koning Arthur ook Artur of Artus is een figuur uit de Keltische legenden en de
nl|In vroege Welshe teksten wordt hij nergens koning genoemd maar dux bellorum leider van de
nl|Jorge Humberto Martínez Correa Jardín november is een voormalig Colombiaans wielrenner die actief was als
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Kamiya
nl|Het riviertje de Tjonger in het noorden van de gemeente is de taalgrens tussen Fries
nl|Uitzondering hierop zijn de verveningsdorpen Ravenswoud en Appelscha waar net als in de noordelijke dorpen
nl|De gemeente ligt aan de grens met Drenthe op deze grens ten zuidoosten van Appelscha
nl|Het hoogste punt in de gemeente is de op m gelegen top van de Bosberg
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Chaudoir
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Gahan
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Traver
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in door Schenkel
nl|Het Estádio Olímpico do Pará ook bekend als Estádio Estadual Jornalista Edgar Augusto Proença of
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Brandão
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Schmidt
nl|Bijna alle zoogdieren hebben nekwervels behalve de luiaards die er zes tot negen kunnen hebben
nl|De hals van een giraffe is veel langer dan die van een mens maar toch
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Tan
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Hartmann
nl|Gastropsetta is een monotypisch geslacht van straalvinnige vissen uit de familie van de schijnbotten Paralichthyidae
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Meyrick
nl|Een heemtuin heembos of heempark is een kunstmatig veelal omheind landschapselement bedoeld om het inheemse
nl|Het oorspronkelijke idee van Thijsse was dat van een educatief plantsoen dicht bij de mensen
nl|De lepelmotten Douglasiidae zijn een familie van vlinders die als een van de weinige vlinderfamilies
nl|De familie werd voorheen geplaatst in de superfamilie Gracillarioidea een superfamilie die meer basaal in
nl|Het typegeslacht van de familie is Douglasia Stainton eem junior synoniem voor Tinagma Zeller De
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in door Lane
nl|ThonnancelesMoulins is een gemeente in het Franse departement HauteMarne regio Grand Est en telt inwoners
nl|De wetenschappelijke naam van dit geslacht is voor het eerst geldig gepubliceerd in door Desjardins
nl|Een wendigo ook wel windigo is een monster uit de verhalen van de NoordAmerikaanse Indianen
nl|De verhalen werden in voor het eerst aan Europese kolonisten doorgeven via een jezuïtische missionaris
nl|In deze verhalen werd verteld dat een mens in een wendigo kon veranderen na het
nl|Dit was een zeer groot taboe onder de Algonquin men vond dat ook in tijden
nl|Wendigo’s zouden eruitzien als mensen die uit het graf waren opgestaan maar waren niet dood
nl|Na ieder slachtoffer dat ze hebben opgegeten worden ze groter zodat sommige wendigos hierdoor reuzen
nl|Omdat ze altijd honger hebben zijn ze constant op zoek naar nieuwe slachtoffers en eten
nl|Andere Indianenvolken stellen dat ze half mens – half hert zijn en dat ze ook
nl|Sommige legendes beweren dat het een geest is die diverse vormen aan kan nemen zie
nl|Ook in de stripboeken van Marvel Comics verschijnt zo nu en dan eens een wendigo
nl|In het spel Until Dawn komen ze ook voor als meer mensachtige gestaltes die de
nl|Films waarin de wendigolegende centraal staat zijn onder andere Ravenous Wendigo en Ginger snaps back
nl|In Europa zijn de legendes met wendigo’s nauwelijks bekend maar omdat de oorsprong van de
nl|De naam wordt daar zelfs gebruikt in de psychiatrie wendigopsychose om een toestand te beschrijven
nl|Tang Jingzong zijn persoonlijke naam was Li Zhan juli – januari was keizer van de
nl|Jingzong kwam in als tiener op de troon nadat zijn vader Muzong was omgekomen bij
nl|Jingzong vulde het hof met religieuze kwakzalvers en alchemisten en vermaakte zich verder met zijn
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in door Hyman
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Fairmaire
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Eigenmann
nl|Het lichaam van de spons bestaat uit kiezelnaalden en sponginevezels en is in staat om
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in door Dendy
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Kussakin
nl|Station Waulsort is een voormalig spoorwegstation langs spoorlijn Namen Givet F in Waulsort een deelgemeente
nl|Het buurtje bestaat uit een twee boerderijen die zijn gebouwd op kleine wierden aan de
nl|Johan Rengers van Ten Post verkocht in drie hofsteden te Rokesweer en Blokum alsmede sijn
nl|De naam Roeksweer is mogelijk afgeleid van de voornaam Rucho of Rochus de uitgang weer
nl|Oorspronkelijk hoorde Roeksweer tot het kerspel Harkstede waarmee het via de Hamweg in verbinding stond
nl|Vlak bij Roeksweer heeft nog een brug over het kanaal gelegen in de weg van
nl|In ruil voor het verdwijnen van de brug welke lag ter hoogte van Woltersum is
nl|Provincie gemeente en waterschap bakkeleien sindsdien over wie verantwoordelijk is voor het onderhoud van deze
nl|De Verklaring van Moskou is een op oktober door de ministers van Buitenlandse Zaken van
nl|In de verklaring kwamen de Verenigde Staten het Verenigd Koninkrijk de SovjetUnie en de Republiek
nl|De annexatie van Oostenrijk Anschluss is ongeldig en na de oorlog wordt dit land weer
nl|De oorlogsmisdadigers van de Asmogendheden worden gestraft door een coöperatieve justitie van de ondertekenende Geallieerde
nl|Deze verklaring werd afgelegd aan het einde van de Derde Moskouconferentie waar het idee is
nl|Tot dan toe was de term Verenigde Naties slechts gebruikt als definitie van de geallieerde
nl|Roosevelt Winston Churchill en Stalin de geallieerde oorlogsleiders tekenden het slot van het manifest waarin
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in door Müller
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Staines
nl|Hij staat sinds onder contract bij de Cypriotische club Enosis Neon Paralimni na eerder onder
nl|De schaakvereniging Caïssa is voortgekomen uit een fusie van de schaakclubs AmsterdamZuid en De Vondelbrug
nl|Doordat het Oranjehuis een andere bestemming kreeg is Caïssa in december noodgedwongen uitgeweken naar Het
nl|Dit was echter van korte duur want in de zomer van verhuisde Caïssa opnieuw nu
nl|Verder heeft Caïssa drie teams in de landelijke zaterdagcompetitie en is het met acht teams
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Gebler
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Horák
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Dyar
nl|Ratzeburg Nedersaksisch Ratzeborg is een gemeente in de Duitse deelstaat SleeswijkHolstein gelegen in het Kreis
nl|Ratzeburg is de hoofdstad van het district Hertogdom Lauenburg en was in de middeleeuwen hoofdplaats
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in door Arthur
nl|Tezze sul Brenta is een gemeente in de Italiaanse provincie Vicenza regio Veneto en telt
nl|De volgende frazioni maken deel uit van de gemeente Belvedere Campagnari Cusinati Granella Laghi Stroppari
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Claussen
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Schimmel
nl|Dit artikel geeft een overzicht van de regering onder Johann von WessenbergAmpringen in het Keizerrijk
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Macleay
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Warren
nl|Fopius alternatae is een insect dat behoort tot de orde vliesvleugeligen Hymenoptera en de familie
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd door Tobias in
nl|De wetenschappelijke naam van deze soort is voor het eerst geldig gepubliceerd in door SoulierPerkins
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in door Hercule
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Houart
nl|Mannington is een plaats city in de Amerikaanse staat West Virginia en valt bestuurlijk gezien
nl|De Bowman Gray Stadium is een racecircuit en een American football stadion gelegen in WinstonSalem
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Watson
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in door Embrik
nl|You Have Been Loved werd uitgebracht als zesde single van het album en was net
nl|Net als eerder bij Star People betekent de toevoeging aan het nummer dat het op
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in door Breuning
nl|De spina iliaca anterior superior afgekort SIAS of voorbovenste darmbeensdoorn is een botstructuur die deel
nl|Het is het aanhechtingspunt voor het ligamentum inguinale de pees van de musculus sartorius of
nl|De SIAS is de botknobbel die het meest ventrale deel van het bekken vormt aan
nl|Wanneer men de handen in de zij zet met de duimen naar voren dan rusten
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in door Embrik
nl|Johann Heinrich Pestalozzi Zürich januari – Brugg februari was een Zwitsers pedagoog schrijver filantroop hervormer
nl|Pestalozzi studeerde daarna theologie en sloot zich politiek aan bij linkse bewegingen die dweepten met
nl|Pestalozzi werd in hoofd van een weeshuis in Stans en later in Burgdorf en Yverdon
nl|Pestalozzi wordt gezien als een pionier in de pedagogiek speciaal in de elementaire methode hetgeen
nl|Zijn ideeën ontwikkelde hij tijdens zijn werk in een armenhuis in Birr De Neuhof van
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Hancock
nl|In de maanden juni en juli won zij vijf ITFtitels op rij Zlín Tsjechië Craiova
nl|Daartussendoor werd ze begin juli kampioen van Spanje zowel in het enkelspel als in het
nl|Begin veroverde ze haar eerste WTAtitel door samen met haar landgenote Garbiñe Muguruza het damesdubbelspeltoernooi
nl|Aansluitend nam ze voor het eerst deel aan een grandslamtoernooi op de Australian Open –
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in door Frederick
nl|Thomas Gunzig Brussel september is een Belgisch Franstalig schrijver die bekend staat om zijn zwarte
nl|Sepia rhoda is een soort in de taxonomische indeling van de inktvissen een klasse dieren
nl|De inktvis komt enkel in zout water voor en is in staat om van kleur
nl|Hij beweegt zich voort door water in zijn mantel te pompen en het er via
nl|De inktvis is een carnivoor en zijn voedsel bestaat voornamelijk uit vis krabben kreeften en
nl|Jacoba Adriana Conny Hollestelle vooral bekend als Conny Vandenbos Den Haag januari – Amsterdam april
nl|De grand anglofrançais tricolore is een door de FCI erkend en van oorsprong in Frankrijk
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Meyrick
nl|Vitzenburg is een plaats en voormalige gemeente in de Duitse deelstaat SaksenAnhalt en maakt deel
nl|De Clitunno Tempietto of de Tempietto del Clitunno Italiaans Tempeltje van Clitunno is een kerkje
nl|De Clitunno Tempietto heeft een heidense oorsprong en was destijds gewijd aan de riviergod van
nl|In de achtste eeuw ten tijde van de heerschappij van de Longobarden werd de tempel
nl|In heeft UNESCO het kerkje samen met zes andere locaties aangewezen als werelderfgoed onder de
nl|Hoštice Duits Hostitz is een Tsjechische gemeente in de regio ZuidBohemen en maakt deel uit
nl|Billie Holiday geboren als Eleanora Fagan Philadelphia april – New York juli wordt algemeen beschouwd
nl|Zij werd behalve als Billie Holiday ook bekend onder de bijnaam Lady Day die tenorsaxofonist
nl|Holiday op haar beurt was verantwoordelijk voor Youngs bijnaam Pres of Prez afkorting van President
nl|De wetenschappelijke naam van het geslacht werd voor het eerst geldig gepubliceerd in door Latreille
nl|De Paralympische Spelen zijn de Olympische Spelen voor mensen met onder meer een lichamelijke handicap
nl|De Paralympische Spelen worden altijd in hetzelfde jaar gehouden als de Olympische Spelen doorgaans in
nl|Sinds is er zelfs de verplichting dat de stad die de Olympische Spelen organiseert ook
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Walsingham
nl|Ales Stenar is een megaliet in de buurt van Kåseberga in de ZuidZweedse provincie Skåne
nl|Ales Stenar is waarschijnlijk jaar oud en stamt uit ongeveer na Christus dat is de
nl|Ales Stenar heeft de vorm van een schip is meter lang meter breed en bestaat
nl|Hubice Hongaars Nemesgomba is een Slowaakse gemeente in de regio Trnava en maakt deel uit
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door G
nl|De rivier stroomt door de deelstaten Thüringen en Nedersaksen en passeert daarbij de steden Göttingen
nl|De bron van de Leine bevindt zich bij Leinefelde in het Eichsfeld waarvandaan de rivier
nl|De Leine verzorgt via zijrivieren als de Innerste een belangrijk deel van de afwatering van
nl|De laatste km van de Leine zijn bevaarbaar omdat de rivier door veel natuurgebieden stroomt
nl|De rivier mondt ten noorden van Schwarmstedt uit in de Aller en behoort daarmee tot
nl|De Leine legt overigens een langer traject af dan de rivier waarin ze uitmondt de
nl|De wetenschappelijke naam van deze soort is voor het eerst geldig gepubliceerd in door Meyrick
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Reitter
nl|In deze film spelen onder anderen Lolo Ferrari Noël Godin Herman Brusselmans Arno Claude Semal
nl|De weg loopt van de grens met SeineSaintDenis via Gonesse en Louvres naar de grens
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in door Jörg
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door GuérinMeneville
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Louwerens
nl|De wetenschappelijke naam van het geslacht werd voor het eerst geldig gepubliceerd in door McKeown
nl|Naast Libertad werkten ook Émile Armand André Lorulot Émilie Lamotte Raymond Callemin en Victor Serge
nl|Pardesia of Pardesiya פרדסייה is een Israëlische plaats in de centrale kustvlakte circa km ten
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Voss
nl|Jean Auguste Lucien Decroos Calais mei – Angers april was een Franse cellist die in
nl|In ging hij naar Italië waar hij zijn eerste opname maakte het celloconcert van Luigi
nl|Decroos vestigde zich in Nederland waar hij solocellist werd van het Radio Filharmonisch Orkest en
nl|Decroos speelde in vele landen in Europa en in SaoediArabië Israël Indonesië India en Sri
nl|Verder maakte hij samen met zijn vrouw en Herman Krebbers deel uit van het Guarneri
nl|Hij maakte een groot aantal opnames met onder andere de celloconcerten van Antonín Dvořák en
nl|In de periode nam hij samen met zijn vrouw Danièle Dechenne ook negen cellosonates en
nl|Hij won een aantal belangrijke concoursen zoals het Pablo Casals Concours in Tel Aviv het
nl|Decroos was hoofdvakdocent van het Conservatorium van Amsterdam en het Koninklijk Conservatorium in Den Haag
nl|Decroos speelde aanvankelijk op een Guarnericello en later op een instrument gebouwd door Giovanni Baptista
nl|Tijdens een concert in Angers op zondag april samen met zijn vrouw overleed Decroos op
nl|Argumentum ad populum consensus gentium argument van de meerderheid of populistische drogreden is een redenatie
nl|De ad populum kan gezien worden als een vorm van het beroep op autoriteit en
nl|Cryptoclothoda spinula is een insectensoort uit de familie Clothodidae die tot de orde webspinners Embioptera
nl|Het is de eerste en tot nog toe enige soort uit het geslacht Cryptoclothoda Ross
nl|Het holotype werd gevangen in het Amazoneregenwoud ten noorden van Paragominas in de Braziliaanse deelstaat
nl|Hotel Pulitzer is een hotel in Amsterdam gelegen aan de Prinsengracht de Keizersgracht en de
nl|Het hotel is meer dan jaar geleden door Peter Pulitzer gerealiseerd en geopend als franchise
nl|De Fiat Talento is een lichte bestelwagen die geproduceerd wordt door de Italiaanse autofabrikant FIAT
nl|Deze naam sluit geheel aan bij de gewoonte van Fiat om hun bedrijfswagenmodellen te vernoemen
